"1 _ 1",,,"2 _ 1",,,"3 _ 1",,,"4 _ 1",,
"Time","Force","Stroke","Time","Force","Stroke","Time","Force","Stroke","Time","Force","Stroke"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"12.88","474.0961","0.2146333","12.88","171.7989","0.2146333","12.88","483.0201","0.2145667","12.88","700.4555","0.2146"
"12.89","474.8543","0.2148","12.89","172.3051","0.2148333","12.89","483.6591","0.2147667","12.89","701.1986","0.2147667"
"12.9","475.6037","0.2149667","12.9","172.809","0.2150333","12.9","484.3171","0.2149","12.9","701.9551","0.2149333"
"12.91","476.3341","0.2151333","12.91","173.3255","0.2151667","12.91","484.9919","0.2151","12.91","702.7404","0.2151333"
"12.92","477.047","0.2153","12.92","173.866","0.2153667","12.92","485.6721","0.2152667","12.92","703.543","0.2153"
"12.93","477.7598","0.2154667","12.93","174.4366","0.2155","12.93","486.3524","0.2154333","12.93","704.356","0.2154667"
"12.94","478.4862","0.2156333","12.94","175.0159","0.2156667","12.94","487.0375","0.2156","12.94","705.1897","0.2156333"
"12.95","479.2213","0.2158","12.95","175.5754","0.2158333","12.95","487.7297","0.2157333","12.95","706.0512","0.2158"
"12.96","479.9589","0.2159667","12.96","176.1063","0.2159667","12.96","488.4211","0.2159","12.96","706.9198","0.2159667"
"12.97","480.6948","0.2161333","12.97","176.6125","0.2161667","12.97","489.099","0.2160667","12.97","707.7662","0.2161333"
"12.98","481.4378","0.2163333","12.98","177.1037","0.2163333","12.98","489.7451","0.2162333","12.98","708.5808","0.2163"
"12.99","482.2","0.2164667","12.99","177.5845","0.2165333","12.99","490.3618","0.2164","12.99","709.3692","0.2164333"
"13","482.9764","0.2166333","13","178.0732","0.2166667","13","490.9785","0.2165667","13","710.144","0.2166"
"13.01","483.7497","0.2168","13.01","178.5946","0.2168333","13.01","491.6159","0.2167333","13.01","710.9165","0.2167333"
"13.02","484.5071","0.2169333","13.02","179.1588","0.2170333","13.02","492.2755","0.2169","13.02","711.6914","0.2169"
"13.03","485.2438","0.2171333","13.03","179.7414","0.2171667","13.03","492.936","0.2170667","13.03","712.4543","0.2170667"
"13.04","485.9622","0.2173","13.04","180.3112","0.2173333","13.04","493.5813","0.2172667","13.04","713.1895","0.2172333"
"13.05","486.6679","0.2174667","13.05","180.8548","0.2175333","13.05","494.2202","0.2174333","13.05","713.9047","0.2174"
"13.06","487.3745","0.2176333","13.06","181.3817","0.2177","13.06","494.8783","0.2175667","13.06","714.6311","0.2175667"
"13.07","488.1024","0.2178","13.07","181.8999","0.2178333","13.07","495.5681","0.2177333","13.07","715.3893","0.2177667"
"13.08","488.8582","0.2179667","13.08","182.4196","0.218","13.08","496.2699","0.2179333","13.08","716.1752","0.2179333"
"13.09","489.6243","0.2181333","13.09","182.9489","0.2181667","13.09","496.9652","0.2181333","13.09","716.9811","0.2181"
"13.1","490.373","0.2183","13.1","183.4869","0.2183333","13.1","497.644","0.2182667","13.1","717.8092","0.2182333"
"13.11","491.1017","0.2185","13.11","184.0186","0.2184667","13.11","498.3155","0.2184333","13.11","718.654","0.2184333"
"13.12","491.8401","0.2186667","13.12","184.532","0.2186333","13.12","498.9982","0.2186","13.12","719.4932","0.2186"
"13.13","492.6006","0.2188333","13.13","185.0359","0.2188333","13.13","499.6943","0.2187333","13.13","720.311","0.2187667"
"13.14","493.3683","0.219","13.14","185.5405","0.2189667","13.14","500.3715","0.2189","13.14","721.1129","0.2189333"
"13.15","494.1344","0.2191667","13.15","186.0531","0.2191667","13.15","501.0168","0.2191","13.15","721.9132","0.2191333"
"13.16","494.9037","0.2193333","13.16","186.576","0.2193","13.16","501.643","0.2193","13.16","722.723","0.2192667"
"13.17","495.6682","0.2194667","13.17","187.1165","0.2195","13.17","502.2733","0.2194667","13.17","723.5344","0.2194333"
"13.18","496.4097","0.2196333","13.18","187.6664","0.2196667","13.18","502.9257","0.2196333","13.18","724.3458","0.2195667"
"13.19","497.129","0.2198","13.19","188.2188","0.2198333","13.19","503.6195","0.2197667","13.19","725.1525","0.2197667"
"13.2","497.8394","0.22","13.2","188.7687","0.2199667","13.2","504.3483","0.2199333","13.2","725.9432","0.2199333"
"13.21","498.5499","0.2201667","13.21","189.325","0.2201667","13.21","505.0771","0.2201","13.21","726.7133","0.2201"
"13.22","499.2636","0.2203","13.22","189.8853","0.2203","13.22","505.7693","0.2202333","13.22","727.4786","0.2202333"
"13.23","499.9852","0.2204667","13.23","190.44","0.2205","13.23","506.4138","0.2204333","13.23","728.2615","0.2204333"
"13.24","500.7307","0.2206333","13.24","190.9796","0.2206333","13.24","507.0337","0.2206333","13.24","729.0634","0.2205667"
"13.25","501.5008","0.2208","13.25","191.5145","0.2208","13.25","507.6615","0.2207667","13.25","729.8652","0.2207667"
"13.26","502.2733","0.221","13.26","192.0597","0.221","13.26","508.3132","0.2209333","13.26","730.6472","0.2209"
"13.27","503.029","0.2211333","13.27","192.6136","0.2211667","13.27","508.9998","0.2211333","13.27","731.4142","0.2211"
"13.28","503.7673","0.2213333","13.28","193.1707","0.2213333","13.28","509.7214","0.2212667","13.28","732.1851","0.2213"
"13.29","504.5049","0.2214667","13.29","193.735","0.2214667","13.29","510.4526","0.2214333","13.29","732.9782","0.2214333"
"13.3","505.2559","0.2216333","13.3","194.3056","0.2216667","13.3","511.1655","0.2216","13.3","733.7936","0.2216"
"13.31","506.0196","0.2218","13.31","194.8778","0.2218333","13.31","511.8553","0.2217667","13.31","734.6257","0.2217667"
"13.32","506.7802","0.2219667","13.32","195.4397","0.2219667","13.32","512.534","0.2219333","13.32","735.4609","0.2219333"
"13.33","507.5248","0.2221333","13.33","195.9976","0.2221667","13.33","513.2071","0.2221","13.33","736.2747","0.2221"
"13.34","508.2583","0.2222667","13.34","196.5531","0.2223333","13.34","513.8834","0.2222667","13.34","737.0519","0.2222667"
"13.35","508.9927","0.2224333","13.35","197.1134","0.2225","13.35","514.5613","0.2224333","13.35","737.8141","0.2224667"
"13.36","509.7381","0.2226333","13.36","197.6784","0.2226333","13.36","515.2305","0.2226","13.36","738.5914","0.2226333"
"13.37","510.4915","0.2228","13.37","198.2546","0.2228333","13.37","515.8878","0.2227333","13.37","739.3964","0.2227667"
"13.38","511.2386","0.2229667","13.38","198.8276","0.2229667","13.38","516.5458","0.2229333","13.38","740.2245","0.2229"
"13.39","511.9761","0.2231333","13.39","199.3831","0.2231667","13.39","517.2173","0.2231","13.39","741.0574","0.2231"
"13.4","512.7239","0.2233","13.4","199.9251","0.2233","13.4","517.9023","0.2232667","13.4","741.872","0.2232667"
"13.41","513.4956","0.2234667","13.41","200.4711","0.2234667","13.41","518.589","0.2234","13.41","742.6476","0.2234333"
"13.42","514.2824","0.2236333","13.42","201.0345","0.2236333","13.42","519.2748","0.2235667","13.42","743.4082","0.2236333"
"13.43","515.0684","0.2238","13.43","201.6099","0.2238","13.43","519.9615","0.2237","13.43","744.1918","0.2237667"
"13.44","515.8464","0.2239667","13.44","202.1782","0.2239667","13.44","520.6362","0.2239","13.44","745.008","0.2239333"
"13.45","516.6141","0.2241333","13.45","202.7281","0.2241667","13.45","521.2935","0.2241","13.45","745.8345","0.2240667"
"13.46","517.3723","0.2243","13.46","203.2693","0.2243333","13.46","521.9412","0.2242667","13.46","746.6499","0.2242333"
"13.47","518.1249","0.2244667","13.47","203.8248","0.2245","13.47","522.6016","0.2244","13.47","747.4367","0.2244333"
"13.48","518.8664","0.2246333","13.48","204.4074","0.2246667","13.48","523.2922","0.2246","13.48","748.1973","0.2246"
"13.49","519.5952","0.2248","13.49","205.0153","0.2248","13.49","524.0131","0.2247667","13.49","748.9419","0.2248"
"13.5","520.3199","0.2249667","13.5","205.6273","0.2249667","13.5","524.7355","0.2249333","13.5","749.7001","0.2249333"
"13.51","521.0614","0.2251333","13.51","206.2249","0.2251333","13.51","525.4412","0.2251","13.51","750.5059","0.2251333"
"13.52","521.8243","0.2253","13.52","206.8003","0.2253","13.52","526.1349","0.2252333","13.52","751.361","0.2252667"
"13.53","522.6024","0.2254667","13.53","207.3582","0.2254333","13.53","526.8271","0.2254333","13.53","752.2321","0.2254333"
"13.54","523.3947","0.2256333","13.54","207.909","0.2256333","13.54","527.5234","0.2255667","13.54","753.0729","0.2255667"
"13.55","524.1855","0.2258","13.55","208.4637","0.2258","13.55","528.2195","0.2257667","13.55","753.87","0.2257667"
"13.56","524.9579","0.2259667","13.56","209.024","0.2259667","13.56","528.9117","0.2259333","13.56","754.6353","0.2259333"
"13.57","525.7137","0.2261333","13.57","209.5818","0.2261333","13.57","529.6","0.2261","13.57","755.3871","0.2261"
"13.58","526.4743","0.2263","13.58","210.1453","0.2263333","13.58","530.2866","0.2262667","13.58","756.1501","0.2262667"
"13.59","527.2492","0.2264667","13.59","210.7223","0.2264667","13.59","530.9717","0.2264333","13.59","756.9424","0.2264333"
"13.6","528.0225","0.2266333","13.6","211.312","0.2266333","13.6","531.6615","0.2266","13.6","757.7499","0.2266333"
"13.61","528.7751","0.2268","13.61","211.9168","0.2268","13.61","532.3585","0.2267667","13.61","758.5406","0.2268"
"13.62","529.5126","0.2269333","13.62","212.5287","0.2269667","13.62","533.0571","0.2269","13.62","759.3187","0.2269667"
"13.63","530.2524","0.2271","13.63","213.1359","0.2271333","13.63","533.7564","0.2270667","13.63","760.1126","0.2271333"
"13.64","530.9955","0.2273","13.64","213.7248","0.2272667","13.64","534.4557","0.2272333","13.64","760.9439","0.2273"
"13.65","531.7394","0.2274667","13.65","214.2954","0.2274333","13.65","535.1408","0.2274","13.65","761.7966","0.2274667"
"13.66","532.4793","0.2276333","13.66","214.8533","0.2276333","13.66","535.7973","0.2275667","13.66","762.6375","0.2276333"
"13.67","533.2239","0.2278","13.67","215.4032","0.2278","13.67","536.4354","0.2277667","13.67","763.4504","0.2277667"
"13.68","533.9837","0.2279667","13.68","215.9611","0.2279667","13.68","537.0919","0.2279667","13.68","764.2412","0.2279333"
"13.69","534.7601","0.2281333","13.69","216.5405","0.2281333","13.69","537.7817","0.2281333","13.69","765.0264","0.2280667"
"13.7","535.5477","0.2283","13.7","217.1413","0.2283","13.7","538.5017","0.2283","13.7","765.8013","0.2282667"
"13.71","536.3298","0.2284667","13.71","217.7596","0.2284667","13.71","539.2527","0.2284667","13.71","766.5547","0.2284333"
"13.72","537.0951","0.2286333","13.72","218.3843","0.2286333","13.72","540.0324","0.2286333","13.72","767.2906","0.2286333"
"13.73","537.8445","0.2288","13.73","219.0018","0.2288","13.73","540.816","0.2287667","13.73","768.0385","0.2288"
"13.74","538.5892","0.2289667","13.74","219.6058","0.2289667","13.74","541.5765","0.2289333","13.74","768.8419","0.2289333"
"13.75","539.3386","0.2291333","13.75","220.1923","0.2291667","13.75","542.3013","0.2291","13.75","769.7034","0.2291"
"13.76","540.1039","0.2293","13.76","220.7732","0.2293","13.76","542.9951","0.2292667","13.76","770.5839","0.2292333"
"13.77","540.8828","0.2294667","13.77","221.3621","0.2295","13.77","543.6595","0.2294333","13.77","771.4271","0.2294"
"13.78","541.6608","0.2296333","13.78","221.9613","0.2296333","13.78","544.3057","0.2295667","13.78","772.2084","0.2296"
"13.79","542.4182","0.2298","13.79","222.5669","0.2298","13.79","544.9518","0.2297333","13.79","772.9482","0.2297667"
"13.8","543.1556","0.2299667","13.8","223.1741","0.2299667","13.8","545.6114","0.2299","13.8","773.6953","0.2299667"
"13.81","543.8908","0.2301333","13.81","223.7701","0.2301333","13.81","546.2789","0.2300667","13.81","774.4773","0.2301333"
"13.82","544.6354","0.2303","13.82","224.3471","0.2303","13.82","546.9378","0.2302667","13.82","775.2943","0.2303"
"13.83","545.3992","0.2304667","13.83","224.9042","0.2304667","13.83","547.5919","0.2304333","13.83","776.1407","0.2304667"
"13.84","546.1844","0.2306333","13.84","225.4589","0.2306333","13.84","548.2722","0.2306","13.84","777.0093","0.2306"
"13.85","546.9815","0.2308","13.85","226.024","0.2308","13.85","549.0001","0.2307667","13.85","777.8788","0.2307667"
"13.86","547.7731","0.2309667","13.86","226.6033","0.2309667","13.86","549.7567","0.2309333","13.86","778.7252","0.2309333"
"13.87","548.5558","0.2311667","13.87","227.193","0.2311667","13.87","550.5061","0.2311333","13.87","779.5413","0.2310667"
"13.88","549.3307","0.2313333","13.88","227.7931","0.2313","13.88","551.2349","0.2313","13.88","780.325","0.2312333"
"13.89","550.1024","0.2315","13.89","228.3978","0.2314667","13.89","551.9501","0.2314333","13.89","781.0831","0.2314"
"13.9","550.8796","0.2316667","13.9","229.005","0.2316667","13.9","552.6662","0.2316","13.9","781.8254","0.2316"
"13.91","551.668","0.2318333","13.91","229.6154","0.2318667","13.91","553.3846","0.2317667","13.91","782.5613","0.2317667"
"13.92","552.4675","0.232","13.92","230.2202","0.232","13.92","554.1006","0.2319333","13.92","783.3028","0.2319667"
"13.93","553.2702","0.2321667","13.93","230.8154","0.2321667","13.93","554.7985","0.2321","13.93","784.0824","0.2321"
"13.94","554.0554","0.2323333","13.94","231.4281","0.2323333","13.94","555.4811","0.2322333","13.94","784.9256","0.2322667"
"13.95","554.8088","0.2325","13.95","232.0766","0.2325","13.95","556.1574","0.2324333","13.95","785.8054","0.2324333"
"13.96","555.5447","0.2326667","13.96","232.7283","0.2326667","13.96","556.8322","0.2326","13.96","786.6804","0.2326333"
"13.97","556.2917","0.2328","13.97","233.3474","0.2328","13.97","557.5021","0.2327667","13.97","787.5308","0.2328"
"13.98","557.0507","0.2329667","13.98","233.9435","0.2329667","13.98","558.1736","0.2329333","13.98","788.362","0.2329667"
"13.99","557.8089","0.2331333","13.99","234.5371","0.2331667","13.99","558.8555","0.2331333","13.99","789.1917","0.2331"
"14","558.5535","0.2333","14","235.1236","0.2333333","14","559.5565","0.2332667","14","790.0286","0.2332667"
"14.01","559.2751","0.2334667","14.01","235.6895","0.2335","14.01","560.2765","0.2334333","14.01","790.8622","0.2334333"
"14.02","559.9872","0.2336667","14.02","236.2514","0.2336667","14.02","561.0013","0.2336","14.02","791.6705","0.2336"
"14.03","560.7184","0.2338333","14.03","236.8426","0.2338","14.03","561.7197","0.2337667","14.03","792.4485","0.2338"
"14.04","561.4845","0.234","14.04","237.4705","0.2339667","14.04","562.4215","0.2339333","14.04","793.2186","0.2339333"
"14.05","562.2776","0.2341333","14.05","238.107","0.2341333","14.05","563.1089","0.2341","14.05","793.9998","0.2341"
"14.06","563.0819","0.2343333","14.06","238.7118","0.2343333","14.06","563.7964","0.2342667","14.06","794.8009","0.2342667"
"14.07","563.8878","0.2344667","14.07","239.2801","0.2344667","14.07","564.506","0.2344333","14.07","795.6219","0.2344333"
"14.08","564.6801","0.2346333","14.08","239.8443","0.2346667","14.08","565.2348","0.2346","14.08","796.4468","0.2346"
"14.09","565.4486","0.2348","14.09","240.442","0.2348","14.09","565.9636","0.2347667","14.09","797.2662","0.2347667"
"14.1","566.1932","0.2349667","14.1","241.0833","0.2349667","14.1","566.678","0.2349","14.1","798.08","0.2349333"
"14.11","566.9292","0.2351","14.11","241.7429","0.2351333","14.11","567.3702","0.2350667","14.11","798.8874","0.2351"
"14.12","567.6794","0.2352667","14.12","242.3819","0.2353","14.12","568.0466","0.2352333","14.12","799.6861","0.2352667"
"14.13","568.4455","0.2354333","14.13","242.9891","0.2354333","14.13","568.7141","0.2354","14.13","800.4792","0.2354333"
"14.14","569.2037","0.2356333","14.14","243.5803","0.2356333","14.14","569.3849","0.2356","14.14","801.274","0.2355667"
"14.15","569.934","0.2358","14.15","244.1796","0.2358","14.15","570.0684","0.2357667","14.15","802.0719","0.2357667"
"14.16","570.6525","0.236","14.16","244.7844","0.2359667","14.16","570.7757","0.2359333","14.16","802.8714","0.2359"
"14.17","571.3995","0.2361667","14.17","245.3868","0.2361333","14.17","571.5092","0.2361","14.17","803.6717","0.2361"
"14.18","572.1959","0.2363333","14.18","246.0011","0.2363333","14.18","572.2634","0.2362667","14.18","804.4656","0.2362333"
"14.19","573.0303","0.2365","14.19","246.6369","0.2365","14.19","573.0208","0.2364333","14.19","805.246","0.2364333"
"14.2","573.8775","0.2366667","14.2","247.279","0.2366667","14.2","573.7639","0.2366","14.2","806.0297","0.2366"
"14.21","574.7151","0.2368333","14.21","247.9235","0.2368333","14.21","574.4942","0.2367667","14.21","806.8307","0.2367667"
"14.22","575.5305","0.237","14.22","248.5736","0.2369667","14.22","575.2134","0.2369333","14.22","807.6469","0.2369333"
"14.23","576.3181","0.2371667","14.23","249.2181","0.2371","14.23","575.9215","0.2371","14.23","808.4758","0.2371"
"14.24","577.0866","0.2373","14.24","249.8436","0.2373","14.24","576.6273","0.2372667","14.24","809.3127","0.2372667"
"14.25","577.8488","0.2375","14.25","250.4396","0.2374667","14.25","577.3409","0.2374","14.25","810.1551","0.2374333"
"14.26","578.6117","0.2376667","14.26","251.0071","0.2376333","14.26","578.0618","0.2375667","14.26","810.988","0.2376"
"14.27","579.373","0.2378333","14.27","251.5713","0.2378","14.27","578.7754","0.2377333","14.27","811.8105","0.2377667"
"14.28","580.132","0.2379667","14.28","252.1729","0.2379667","14.28","579.4764","0.2379","14.28","812.6307","0.2379333"
"14.29","580.8973","0.2381333","14.29","252.8127","0.2381333","14.29","580.1662","0.2381","14.29","813.4556","0.2381"
"14.3","581.6777","0.2383","14.3","253.4525","0.2383333","14.3","580.8505","0.2382333","14.3","814.2805","0.2382667"
"14.31","582.459","0.2384667","14.31","254.0668","0.2385","14.31","581.5514","0.2384","14.31","815.0887","0.2384333"
"14.32","583.2227","0.2386333","14.32","254.6756","0.2386667","14.32","582.2778","0.2385667","14.32","815.8732","0.2386"
